#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x




#####################ARTIFACTS#####################

##slots
fafnir_regent;fafnir regency;;;;;;;;;;;;;x
fafnir_regent_desc;if you see this please report it on the Artifact Aquisition and Overhaul mod page.;;;;;;;;;;;;;x

odin_child_sickness;Strange illness;;;;;;;;;;;;;x
odin_child_sickness_desc;A strange illness has this character on death's door.;;;;;;;;;;;;;x

durandal_trait;Loyal Subject;;;;;;;;;;;;;x
durandal_trait_desc;if you see this please report it on the Artifact Aquisition and Overhaul mod page.;;;;;;;;;;;;;x

###modifiers

pathetic_bribe;Pathetic;;;;;;;;;;;;;x
denied_crown;Denied Crown;;;;;;;;;;;;;x
levy_agreement_pos;Levy Transfer;;;;;;;;;;;;;x
levy_agreement_neg;Levy Transfer;;;;;;;;;;;;;x
tax_agreement_pos;Tax Transfer;;;;;;;;;;;;;x
tax_agreement_neg;Tax Transfer;;;;;;;;;;;;;x
perun_champion;Perun's Champion;;;;;;;;;;;;;x
african_blessing_modifier;Blessed by the High Priest;;;;;;;;;;;;;x
priestly_breastplate_debuff;Theft of the Priestly Breastplate;;;;;;;;;;;;;x
christian_pilgrims;Christian Pilgrims;;;;;;;;;;;;;x
muslim_pilgrims;Muslim Pilgrims;;;;;;;;;;;;;x
both_pilgrims;Religious Pilgrims;;;;;;;;;;;;;x
fafnir_curse;Fafnir;;;;;;;;;;;;;x
fafnir_curse_desc;Your greed has turned you into a cursed dragon.;;;;;;;;;;;;;x
odins_intervention;Odin's Intervention;;;;;;;;;;;;;x
odins_intervention_desc;Believed to have been saved from death by the Allfather himself.;;;;;;;;;;;;;x

pandoras_box_province_pos1;Loyal Peasants;;;;;;;;;;;;;x
pandoras_box_province_pos2;Eager Recruits;;;;;;;;;;;;;x
pandoras_box_province_pos3;Abundant Resources;;;;;;;;;;;;;x
pandoras_box_province_pos4;Peaceful Province;;;;;;;;;;;;;x
pandoras_box_province_pos5;Great Deals;;;;;;;;;;;;;x
pandoras_box_province_neg1;Corrupt Administrators;;;;;;;;;;;;;x
pandoras_box_province_neg2;Lethargic Soldiers;;;;;;;;;;;;;x
pandoras_box_province_neg3;Fragile Stones;;;;;;;;;;;;;x
pandoras_box_province_neg4;Chaotic Province;;;;;;;;;;;;;x
pandoras_box_province_neg5;Shady Deals;;;;;;;;;;;;;x

###religious modifiers
menorah_authority;The Menorah is held by a Jew;;;;;;;;;;;;;x

###modifier defs
artifact_protection;Artifact Protection;;;;;;;;;;;;;x
attractive_children_chance;Chance of Children Gaining Attractive on Birth;;;;;;;;;;;;;x
religious_authority_artifact;Religious Authority;;;;;;;;;;;;;x

###CDs and Timers
active_heist;active heist;;;;;;;;;;;;;x
active_heist_desc;if you see this please report it on the Artifact Aquisition and Overhaul mod page.;;;;;;;;;;;;;x
heist_cd;heist cd;;;;;;;;;;;;;x
heist_cd_desc;if you see this please report it on the Artifact Aquisition and Overhaul mod page.;;;;;;;;;;;;;x
ai_steal_immunity;ai cant steal;;;;;;;;;;;;;x
ai_steal_immunity_desc;if you see this please report it on the Artifact Aquisition and Overhaul mod page.;;;;;;;;;;;;;x
odins_eye_cd;odins eye cd;;;;;;;;;;;;;x
odins_eye_cd_desc;if you see this please report it on the Artifact Aquisition and Overhaul mode page.;;;;;;;;;;;;;x
pandoras_box_cd;pandora cd;;;;;;;;;;;;;x
pandoras_box_cd_desc;if you see this please report it on the Artifact Aquisition and Overhaul mode page.;;;;;;;;;;;;;x


###death
death_fafnir_desc;was killed by Fafnir;;;;;;;;;;;;;x




##opinions
opinion_requested_crown;Requested Italian Crown;;;;;;;;;;;;;x
opinion_axe_challenger;Challenger;;;;;;;;;;;;;x
opinion_stole_artifact;Stole my Artifact;;;;;;;;;;;;x
opinion_stole_artifact_my_vassal;Stole my Artifact;;;;;;;;;;;;x
opinion_stole_artifact_other_vassal;Vassal Stole my Artifact;;;;;;;;;;;;x
opinion_seized_artifact_tyranny;Seized a Prisoner's Artifact;;;;;;;;;;;;x
seized_artifact;Forcefully Took my Artifact;;;;;;;;;;;;x
seized_artifact_inheritance;Forcefully Taken my Predecessor's Artifact;;;;;;;;;;;;x
seized_artifact_dynastic;Forcefully Taken one of my Dynasty's Artifacts;;;;;;;;;;;;x


##nicknames
nick_the_wrath_of_perun;the Wrath of Perun;;;;;;;;;;;;;x
nick_the_son_of_odin;Odinson;;;;;;;;;;;;;x

##Minor Titles
title_treasury_guard;Treasury Guard;;;;;;;;;;;;;x
title_treasury_guard_desc;Responsible for the safety and maintenance of his liege's personal vault.;;;;;;;;;;;;;x

##Buildings
ca_vault_1;Artifact Vault;;;;;;;;;;;;;x
ca_vault_2;Great Artifact Vault;;;;;;;;;;;;;x
ca_vault_3;Magnificent Artifact Vault;;;;;;;;;;;;;x
ct_vault_1;Artifact Vault;;;;;;;;;;;;;x
ct_vault_2;Great Artifact Vault;;;;;;;;;;;;;x
ct_vault_3;Magnificent Artifact Vault;;;;;;;;;;;;;x
tp_vault_1;Artifact Vault;;;;;;;;;;;;;x
tp_vault_2;Great Artifact Vault;;;;;;;;;;;;;x
tp_vault_3;Magnificent Artifact Vault;;;;;;;;;;;;;x
tb_vault_1;Artifact Room;;;;;;;;;;;;;x
tb_vault_2;Great Artifact Room;;;;;;;;;;;;;x
tb_vault_3;Magnificent Artifact Room;;;;;;;;;;;;;x
no_vault_1;Artifact Room;;;;;;;;;;;;;x
no_vault_2;Great Artifact Room;;;;;;;;;;;;;x
no_vault_3;Magnificent Artifact Room;;;;;;;;;;;;;x
fp_avault_1;Artifact Vault;;;;;;;;;;;;;x
fp_avault_2;Great Artifact Vault;;;;;;;;;;;;;x
fp_avault_3;Magnificent Artifact Vault;;;;;;;;;;;;;x

ca_vault_1_desc;A small vault to guard your personal artifacts.;;;;;;;;;;;;;x
ca_vault_2_desc;A larger vault with sturdier doors and locks to keep thieves away.;;;;;;;;;;;;;x
ca_vault_3_desc;A state of the art vault with multiple gates and traps to make sure unwanted guests are kept out.;;;;;;;;;;;;;x
tb_vault_1_desc;A small room to guard your personal artifacts.;;;;;;;;;;;;;x
tb_vault_2_desc;A room with a sturdier door and lock to keep thieves away.;;;;;;;;;;;;;x
tb_vault_3_desc;A large room with a stronger door and guards to keep watch over your artifacts.;;;;;;;;;;;;;x





#####################DECISIONS#####################


steal_artifact;Steal Artifact;;;;;;;;;;;;;x
steal_artifact_desc;You attempt to steal one of [Root.GetTitledName]'s artifacts;;;;;;;;;;;;;x
steal_artifact_third_party;Artifact Requirements:;;;;;;;;;;;;;x
steal_artifact_allow1;Is a created artifact;;;;;;;;;;;;;x
steal_artifact_allow2;Is a book;;;;;;;;;;;;;x
steal_artifact_allow3;Is a Hermatic ingredient;;;;;;;;;;;;;x
steal_artifact_allow4;Is a highly prized artifact;;;;;;;;;;;;;x
steal_artifact_allow5;Is already targeted by another character;;;;;;;;;;;;;x
steal_artifact_active;[From.GetTitledName] is NOT already trying to steal an artifact;;;;;;;;;;;;;x
steal_artifact_cd;[From.GetTitledName] Must NOT have attempted to steal an artifact in the past five years;;;;;;;;;;;;;x

ai_steal_artifact;ai stealing chain;;;;;;;;;;;;;x
ai_steal_artifact_desc;if you see this please report it on the Artifact Aquisition and Overhaul mod page.;;;;;;;;;;;;;x

retrieve_artifact;Retrieve Artifact;;;;;;;;;;;;;x
retrieve_artifact_desc;Retrieve the artifact that [Root.GetBestName] stole from you.;;;;;;;;;;;;;x
retrieve_artifact_allow;[Root.GetBestName] must be your prisoner;;;;;;;;;;;;;x
retrieve_artifact_effect;Transfers the Artifact to your treasury;;;;;;;;;;;;;x

seize_artifact;Seize Artifact;;;;;;;;;;;;;x
seize_artifact_desc;Forcefully take one of [Root.GetBestName]'s equipped artifacts.;;;;;;;;;;;;;x
seize_artifact_third_party;Artifact Requirements:;;;;;;;;;;;;;x
seize_artifact_allow1;Is NOT a highly prized artifact;;;;;;;;;;;;;x
seize_artifact_allow2;[Root.GetBestName] must be your prisoner;;;;;;;;;;;;;x
seize_artifact_effect;Transfers the Artifact to your treasury;;;;;;;;;;;;;x
seize_artifact_effect2;Your vassals will be displeased with your actions;;;;;;;;;;;;;x
seize_artifact_effect3;[Root.GetBestName] and his dynasty will be outraged;;;;;;;;;;;;;x

request_ita_crown;Request the Crown of Lombardy;;;;;;;;;;;;;x
request_ita_crown_desc; Your liege currently holds your rightful crown as King of Italy, make a request for it.;;;;;;;;;;;;;x
request_ita_crown_allow;You have not already made this request to your current liege;;;;;;;;;;;;;x

rebuild_sampo; Rebuild the Legendary Sampo;;;;;;;;;;;;;x
rebuild_sampo_desc;The Sampo lies shattered into nine pieces. With all of them in your possession, you seek the greatest minds to reconstruct this legendary artifact.;;;;;;;;;;;;;x
rebuild_sampo_allow;Must have all nine pieces of the Sampo;;;;;;;;;;;;;x

fragments_search;Search for a fragment of the Sampo;;;;;;;;;;;;;x
fragments_search_desc;Go looking for a fragment of the Sampo, you are not sure if you may succeed.;;;;;;;;;;;;;x
fragments_search_allow;Must NOT have previously searched for a fragment;;;;;;;;;;;;;x
ai_fragments_search;ai sampo search;;;;;;;;;;;;;x
ai_fragments_search_desc;if you see this please report it on the Artifact Aquisition and Overhaul mod page.;;;;;;;;;;;;;x

forge_meteorite;Forge Meteorite Blade;;;;;;;;;;;;;x
forge_meteorite_desc;The stone you found is very durable but useless to you in it's current form. Forge it into a powerful blade worthy of you.;;;;;;;;;;;;;x

become_herald_of_zun;Declare yourself the Herald of Zun;;;;;;;;;;;;;x
become_herald_of_zun_allow;All vassals are either Zunists or Old Zunists;;;;;;;;;;;;;x
become_herald_of_zun_desc;The heathens have been driven back and you have carved yourself a large realm from their remains, ruled solely by the worshippers of mighty Zun. Perhaps it is time to become something more than a mere ruler.;;;;;;;;;;;;;x
send_son_to_zun;Send Son to Knights of the Sun;;;;;;;;;;;;;x
send_son_to_zun_desc;Your son wastes away in court. His abilities would be better used to fight the enemies of Zun. Yet he will not forget his duties and shall return after a decade.;;;;;;;;;;;;;x

create_herbal_medicine;Collect Some Herbal Medicine;;;;;;;;;;;;;x
create_herbal_medicine_allow;Has a competent Court Physician;;;;;;;;;;;;;x
create_herbal_medicine_desc;Either using your own knowledge or your physician's, gathering some medicinal plants will surely keep sickness at bay.;;;;;;;;;;;;;x
african_blessing;Ask the High Priest for a Blessing;;;;;;;;;;;;;x
african_blessing_desc;The word of the High Priest is respected by your pagan brethren. Ask him to bestow his favor on you, if you think you're pious enough.;;;;;;;;;;;;;x
african_blessing_allow;The High Priest will only give one blessing per ruler;;;;;;;;;;;;;x
african_blessing_effect;The High Priest will consider your request;;;;;;;;;;;;;x

open_jerusalem;Open Jerusalem to Other Faiths;;;;;;;;;;;;;x
open_jerusalem_desc;Allowing pilgrims to enter the Holy Land will surely bring you both wealth and respect.;;;;;;;;;;;;;x
open_jerusalem_effect;Decide who can enter;;;;;;;;;;;;;x
jerusalem_change_pilgrims;Change Allowed Pilgrims;;;;;;;;;;;;;x
jerusalem_change_pilgrims_desc;Change which pilgrims may enter the Holy Land.;;;;;;;;;;;;;x
jerusalem_change_pilgrims_effect;Decide who can enter;;;;;;;;;;;;;x

face_fafnir;Face Fafnir;;;;;;;;;;;;;x
face_fafnir_desc;You travel to the dragon's lair in order to slay it and claim it's treasure. This will probably be extremely dangerous and should not be taken lightly.;;;;;;;;;;;;;x
face_fafnir_allow;Fafnir is not currently in combat;;;;;;;;;;;;;x
face_fafnir_effect;You set out;;;;;;;;;;;;;x
face_fafnir_ai;ai fafnir chain;;;;;;;;;;;;;x
face_fafnir_ai_desc;if you see this please report it on the Artifact Aquisition and Overhaul mod page.;;;;;;;;;;;;;x
carve_out_eye;Carve Out an Eye;;;;;;;;;;;;;x
carve_out_eye_desc;Remove one of your eyes in prepartion for using the powerful artifact Odin's Eye.;;;;;;;;;;;;;x
gaze_into_eye;Gaze into Odin's Eye;;;;;;;;;;;;;x
gaze_into_eye_desc;Look into the Eye, who knows what secrets it may reveal?;;;;;;;;;;;;;x
gaze_into_eye_allow1;Odin's Eye is active;;;;;;;;;;;;;x
gaze_into_eye_allow2;Due to fatigue you can only use the Eye every 8 years;;;;;;;;;;;;;x
gaze_into_eye_effect;Unravel life's mysterys;;;;;;;;;;;;;x

open_pandoras_box;Open Pandora's Box;;;;;;;;;;;;;x
open_pandoras_box_desc;What wonders and horrors does this mythical box contain? Only one way to find out.;;;;;;;;;;;;;x
open_pandoras_box_allow1;Pandora's Box is active;;;;;;;;;;;;;x
open_pandoras_box_allow2;NOT opened Pandora's Box in the last five years;;;;;;;;;;;;;x
open_pandoras_box_effect;Unleash Pandemonium!;;;;;;;;;;;;;x

joyeuse_restore_carolingian_empire;Restore the Carolingian Empire;;;;;;;;;;;;;x
joyeuse_restore_carolingian_empire_desc;The great conquests are over, the old borders of the Carolingian Empire are finally under your control.;;;;;;;;;;;;;x
joyeuse_restore_carolingian_empire_allow1;Completely controls all of Frisia except Brittany;;;;;;;;;;;;;x
joyeuse_restore_carolingian_empire_allow2;Completely controls all of Francia except Brittany;;;;;;;;;;;;;x
joyeuse_restore_carolingian_empire_allow3;Completely controls all of Germania except for the Bohemian region, the Pommeranian region and the Duchies of Brandenburg and Meissen;;;;;;;;;;;;;x
joyeuse_restore_carolingian_empire_allow4;Completely controls all of Northern Italy up to the Duchy of Spoleto except for the County of Roma;;;;;;;;;;;;;x
joyeuse_restore_carolingian_empire_effect1;All Titles of the Carolingian Empire will become dejure vassals of [Root.PrimaryTitle.GetFullName];;;;;;;;;;;;;x
joyeuse_restore_carolingian_empire_effect2;Joyeuse will become a ceromonial artifact of the [Root.GetOnlyDynastyName] dynasty;;;;;;;;;;;;;x

#####################EVENTS#####################

##Vanilla rumors
EVTDESAmnm.9600;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] a beautiful shield. [relic_hunter.GetSheHeCap] has proof that it originates from the Maccabean Revolt from ages past that purged the Hellenic influences on the Jewish people.;;;;;;;;;;;;;x
EVTDESAmnm.9601;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has finally returned from [relic_hunter.GetHerHis] travels, and has brought with [relic_hunter.GetHerHim] a small snake figurine. [relic_hunter.GetSheHeCap] tells me that this is a remnant of the old pagan ways of Judea.;;;;;;;;;;;;;x
EVTDESAmnm.9602;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] a pair of golden scales. [relic_hunter.GetSheHeCap] says that these are the Goddess Laima's Scales of Fate, and with them you can control fate itself!;;;;;;;;;;;;;x
EVTDESAmnm.9603;Returning from [relic_hunter.GetHerHis] travels, [relic_hunter.GetTitledFirstName] has brought with [relic_hunter.GetHerHim] some metal chains. [relic_hunter.GetSheHeCap] claims that these were chains that bound Alpamysh, who was imprisoned by his foes. Alpamysh was later able to escape imprisonment with the aid a shepard who was later installed as Khan by the freed Alpamysh.;;;;;;;;;;;;;x




##tooltip infos
Success_diplomacy;§GSuccess§! depends on your diplomatic abilities.;;;;;;;;;;;;;x
Success_martial;§GSuccess§! depends on your physical strength.;;;;;;;;;;;;;x
Success_stewardship;§GSuccess§! depends on your administrative capabilities.;;;;;;;;;;;;;x
Success_intrigue;§GSuccess§! depends on your finesse.;;;;;;;;;;;;;x
Success_learning;§GSuccess§! depends on your scholary knowledge.;;;;;;;;;;;;;x
Success_diplomacy_intrigue;§GSuccess§! depends on your diplomatic abilities and finesse.;;;;;;;;;;;;;x
Success_stewardship_learning;§GSuccess§! depends on your administrative capabilities and scholary knowledge.;;;;;;;;;;;;;x
Success_alchemy;§GSuccess§! depends on your skill with Alchemy and scholary knowledge.;;;;;;;;;;;;;x
Success_seduction;§GSuccess§! depends on your attractiveness and diplomatic abilities.;;;;;;;;;;;;;x
Success_everything;§GSuccess§! depends on a little bit of everything.;;;;;;;;;;;;;x
Success_split_up;§GSuccess§! depends slightly on your administrative capabilities and scholary knowledge, and heavily on your accomplices'.;;;;;;;;;;;;;x
Success_magic;§GSuccess§! depends on your knowledge of the arcane and scholary knowledge.;;;;;;;;;;;;;x
Success_audience;§GSuccess§! depends on your diplomatic abilities and your opponent's personality.;;;;;;;;;;;;;x
EVTSuccess;success;;;;;;;;;;;;;x
EVTFail;failure;;;;;;;;;;;;;x
EVTEscape;successfully escaping;;;;;;;;;;;;;x
EVTsharedfate;Your accomplice shares your fate;;;;;;;;;;;;;x




EVTDESAaao.002;Who shall be your accomplice? You will begin once preparations are completed.;;;;;;;;;;;;;x
EVTOPTAaao.002;[Root.job_marshal.GetTitledFirstName], my marshal;;;;;;;;;;;;;x
EVTOPTBaao.002;[Root.job_spymaster.GetTitledFirstName], my spymaster;;;;;;;;;;;;;x
EVTOPTCaao.002;My lover;;;;;;;;;;;;;x
EVTOPTDaao.002;My friend;;;;;;;;;;;;;x
EVTOPTEaao.002;[Root.Heir.GetTitledFirstName], my heir;;;;;;;;;;;;;x
EVTOPTFaao.002;I've changed my mind.;;;;;;;;;;;;;x
EVTDESAaao.003;You have arrived at [FromFromFrom.GetTitledName]'s capital, as expected it's heavily guarded. There's a group of guards at the main door, a servant's entrance at the back, and a window near the stables.;;;;;;;;;;;;;x
EVTOPTAaao.003;Force my way inside;;;;;;;;;;;;;x
EVTOPTBaao.003;Sneak in through the window;;;;;;;;;;;;;x
EVTOPTCaao.003;Convince some servants to let me in;;;;;;;;;;;;;x
EVTDESAaao.004;Failure! The guards quickly start surrounding you.;;;;;;;;;;;;;x
EVTOPTAaao.004;Run away!;;;;;;;;;;;;;x
EVTOPTBaao.004;Beg for forgiveness.;;;;;;;;;;;;;x
EVTOPTCaao.004;Fight my way out!;;;;;;;;;;;;;x
EVTDESAaao.005;You've managed to evade most patrols until you come up outside the treasury. Two bored guards stand between you and your prize.;;;;;;;;;;;;;x
EVTOPTAaao.005;Rush them before they raise the alarm;;;;;;;;;;;;;x
EVTOPTBaao.005;Pose as a servant and give them poisoned drinks.;;;;;;;;;;;;;x
EVTOPTCaao.005;Use your hermatic knowledge to create a noxious gas.;;;;;;;;;;;;;x
EVTOPTDaao.005;One of us will seduce them.;;;;;;;;;;;;;x
EVTDESAaao.006;Failure! You weren't as crafty as you thought, the guards draw their swords and approach you!;;;;;;;;;;;;;x
EVTOPTAaao.006;Fight my way out!;;;;;;;;;;;;;x
EVTOPTBaao.006;Hopefully money will sway their minds.;;;;;;;;;;;;;x
EVTOPTCaao.006;Quick, out the window!;;;;;;;;;;;;;x
EVTDESAaao.007;Now that you have dealt with the guards, you're free to search the treasury for your target. Time is short and the treasury is filled with documents, jewels, and many miscellaneous items.;;;;;;;;;;;;;x
EVTOPTAaao.007;Search carefully for the item;;;;;;;;;;;;;x
EVTOPTBaao.007;Search franticly making a lot of noise;;;;;;;;;;;;;x
EVTOPTCaao.007;Split up to cover more ground;;;;;;;;;;;;;x
EVTOPTDaao.007;Time to get unconventional!;;;;;;;;;;;;;x
EVTDESAaao.008;Oops, you've taken too long and some guards found you.;;;;;;;;;;;;;x
EVTOPTAaao.008;Surrender and hope for the best;;;;;;;;;;;;;x
EVTOPTBaao.008;Fight your way out, but theres a lot of them;;;;;;;;;;;;;x
EVTOPTCaao.008;Demand an audience with their liege;;;;;;;;;;;;;x
levy_agreement;you come to a levy transfer agreement;;;;;;;;;;;;;x
tax_agreement;you come to a tax transfer agreement;;;;;;;;;;;;;x
no_mercy;you get executed;;;;;;;;;;;;;x
EVTDESAaao.009;After making your escape, you finally feel relieved. You've managed to steal one fine artifact for your collection and your foe has no idea.;;;;;;;;;;;;;x
EVTOPTAaao.009;That went better than I thought;;;;;;;;;;;;;x
EVTDESAaao.010;You've failed in your heist, and now suffer the shame.;;;;;;;;;;;;;x
EVTOPTAaao.010;It could have been worse I suppose;;;;;;;;;;;;;x
EVTDESAaao.011;Your guard storms into your court, "My liege, I have failed you! One of your artifacts has gone missing!". [From.GetTitledName] has made off with one of your artifacts.;;;;;;;;;;;;;x
EVTOPTAaao.011;This is treason!;;;;;;;;;;;;;x
EVTOPTBaao.011;Damn [From.GetHerHim];;;;;;;;;;;;;x
EVTOPTCaao.011;Curse [From.GetHerHim] and his liege!;;;;;;;;;;;;;x
EVTOPTDaao.011;Why doesn't my liege do something?!;;;;;;;;;;;;;x
EVTOPTEaao.011;All the realm shall know!;;;;;;;;;;;;;x
EVTDESAaao.012;Your guards have caught [From.GetTitledName] trying to steal one of your artifacts!;;;;;;;;;;;;;x
EVTOPTAaao.012;To the dungeons with the traitor!;;;;;;;;;;;;;x
EVTOPTBaao.012;To the dungeons with [From.GetHerHim]!;;;;;;;;;;;;;x


EVTDESAaao.204;Your guard storms into your court, "My liege, I have failed you! One of your artifacts has gone missing!". [From.GetTitledName] has made off with one of your artifacts.;;;;;;;;;;;;;x
EVTOPTAaao.204;This is treason!;;;;;;;;;;;;;x
EVTOPTBaao.204;Damn [From.GetHerHim];;;;;;;;;;;;;x
EVTOPTCaao.204;Curse [From.GetHerHim] and his liege!;;;;;;;;;;;;;x
EVTOPTDaao.204;Why doesn't my liege do something?!;;;;;;;;;;;;;x
EVTOPTEaao.204;All the realm shall know!;;;;;;;;;;;;;x
EVTTOOLTIPAaao.204;You notify the entire realm;;;;;;;;;;;;;x
EVTDESAaao.205;Your guards have caught [From.GetTitledName] trying to steal one of your artifacts!;;;;;;;;;;;;;x
EVTOPTAaao.205;To the dungeons with the traitor!;;;;;;;;;;;;;x
EVTOPTBaao.205;To the dungeons with [From.GetHerHim]!;;;;;;;;;;;;;x


####artifact events

#Christian

EVTDESAaaoa.200;Your vassal [From.GetFullName] the current [From.GetKingQueen] of Italy has come to you with a request. [From.GetSheHeCap] asks for the Iron Crown of Lombardy to be returned to [From.GetHerHim] as [From.GetSheHe] is the rightful [From.GetKingQueen] of the Lombards.;;;;;;;;;;;;;x
EVTOPTAaaoa.200; It is [From.GetHerHis] right;;;;;;;;;;;;;x
EVTOPTBaaoa.200; The crown shall stay with the Emperor;;;;;;;;;;;;;x
EVTDESAaaoa.201; Your liege has accepted your request, The Iron Crown of Lombardy is now in your possession.;;;;;;;;;;;;;x
EVTDESBaaoa.201; Your liege has refused you the Iron Crown. An insult that shall not be forgotten!;;;;;;;;;;;;;x
EVTOPTAaaoa.201; I am thankful;;;;;;;;;;;;;x
EVTOPTBaaoa.201; Curse [From.GetHerHim]!;;;;;;;;;;;;;x

#Muslim

#Jewish

EVTDESAaaoa.603;[From.GetTitledName] has accused you of the unrightful possession of the Priestly Breastplate. According to the Jewish faith only he has the right to wear it, how will you respond?;;;;;;;;;;;;;x
EVTOPTAaaoa.603;I shall return it at once;;;;;;;;;;;;;x
EVTOPTBaaoa.603;But it looks so good on me;;;;;;;;;;;;;x
EVTDESAaaoa.604;With the declaration of the Kingdom of Israel, Jews from all over the world flock to your realm. One of them hands you Hezekiah's Hammer for granting him and his family a safe haven.;;;;;;;;;;;;;x
EVTOPTAaaoa.604;Thank you, my friend;;;;;;;;;;;;;x
EVTDESAaaoa.605;Years have passed since the Third Temple has been built. As you survey the building you notice some workers clearing away all the junk from the construction site. A rusty shield catches your eye as the men load it into the cart.;;;;;;;;;;;;;x 
EVTOPTAaaoa.605;Wait, Let me have a look at that;;;;;;;;;;;;;x 
EVTDESAaaoa.606;With the Holy Land under your control, you can allow foreign pilgrims to freely enter Jerusalem. This will surely please them, until the inevitable Jihad or Crusade is called against you.;;;;;;;;;;;;;x 
EVTOPTAaaoa.606;Let the Christians in;;;;;;;;;;;;;x 
EVTOPTBaaoa.606;Let the Muslims in;;;;;;;;;;;;;x 
EVTOPTCaaoa.606;Let them both in;;;;;;;;;;;;;x 
EVTDESAaaoa.607;"Why are these infidels entering my lands?!" you yell at your council. Since becoming zealous, you no longer have the patience for these people.;;;;;;;;;;;;;x 
EVTDESBaaoa.607;With Jerusalem under attack, getting the pilgrims killed will likely make you the most hates ruler around.;;;;;;;;;;;;;x 
EVTOPTAaaoa.607;Stop the pilgrims from entering;;;;;;;;;;;;;x 
EVTDESAaaoa.608;One of the pilgrims asks for an audience, he claims to have a great gift for you.\n He enters and says "Benevolent [Root.GetRulerTitle], thank you for allowing us to visit the holy land. We have brought you The Menorah as thanks. We realise it has great meaning to your faith and since there was no established Jewish realm it was just gathering dust in our vault.".;;;;;;;;;;;;;x 
EVTOPTAaaoa.608;Thank you for returning it to us.;;;;;;;;;;;;;x

#Zoroastrian

#Germanic

EVTTITLEAaaoa.1000;The Birds of Odin;;;;;;;;;;;;;x
EVTDESAaaoa.1000;The Germanic faith has been able to withstand the Christians so far, but for how much longer you wonder. You spot two ravens flying above, all the doubt has been purged from your mind as the Gods have shown you a sign!\n The birds of Odin have appeared, and with them the strength and wisdom to destroy your enemies. You rush home to spread the word of what you have witnessed.;;;;;;;;;;;;;x
EVTDESBaaoa.1000;Word has reached you that [From.GetTitledName] has spotted Odin's two ravens in the sky. This is surely a sign from the Gods that will strengthen the Germanic people against the Christian onslaught.;;;;;;;;;;;;;x
EVTOPTAaaoa.1000;All must hear of this!;;;;;;;;;;;;;x
EVTOPTBaaoa.1000;For Odin!;;;;;;;;;;;;;x
EVTTOOLTIPAaaoa.1000;The Ravens' feathers are found throughout Germanic realms;;;;;;;;;;;;;x
EVTDESAaaoa.1001;The cursed ring of Andvari has created gold from nothing, but with a price.;;;;;;;;;;;;;x
EVTOPTAaaoa.1001;I'll probably be fine.;;;;;;;;;;;;;x
EVTOPTBaaoa.1001;I'll probably be fine, and don't worry me about this anymore;;;;;;;;;;;;;x
EVTTOOLTIPAaaoa.1001;You will be cursed;;;;;;;;;;;;;x
EVTTOOLTIPBaaoa.1001;you will not be notified when this happens anymore but you might still get cursed;;;;;;;;;;;;;x
EVTDESAaaoa.1003;That rock just insulted you, you are sure of it. At least, thats what Andvaranaut told you. You order your guards to throw it in the dungeon, when they look at you in confusion you throw them into the dungeon as well. ;;;;;;;;;;;;;x
EVTDESBaaoa.1003;"Can you not see that I am descended from the Gods?!" you yell at your court. Nobody believes it, but you're sure it's true.;;;;;;;;;;;;;x
EVTDESCaaoa.1003;Your body is turning pale, and your face appears old and malformed. Slowly you are losing your body.;;;;;;;;;;;;;x
EVTDESDaaoa.1003;Speaking has become more difficult of late. You are not sure why, but you have started to stutter.;;;;;;;;;;;;;x
EVTDESEaaoa.1003;All the strength has left your body, you have become a shadow of what you once were. Lethargy and weakness is all you feel now.;;;;;;;;;;;;;x
EVTDESFaaoa.1003;Gold has become all you care about. You shall surely become the wealthiest [Root.GetManWoman] alive.;;;;;;;;;;;;;x
EVTDESGaaoa.1003;You no longer care about what happens around you, why should you when you possess a ring that gives you all the riches in the world?;;;;;;;;;;;;;x
EVTDESHaaoa.1003;What was that? Who's there? The continued use of Andvaranaut has made you distrust everyone around you.;;;;;;;;;;;;;x
EVTDESIaaoa.1003;You feel tired, a moment later you fall down. You wonder how much longer your body can handle the effects of the ring.;;;;;;;;;;;;;x
EVTOPTAaaoa.1003;My word is law!;;;;;;;;;;;;;x
EVTOPTBaaoa.1003;How else would I have this ring then?;;;;;;;;;;;;;x
EVTOPTCaaoa.1003;Perhaps I should take off the ring;;;;;;;;;;;;;x
EVTOPTDaaoa.1003;Is it because of the ring?;;;;;;;;;;;;;x
EVTOPTEaaoa.1003;I'll have to rely on my vast amount of gold now;;;;;;;;;;;;;x
EVTOPTFaaoa.1003;More, I must have more;;;;;;;;;;;;;x
EVTOPTGaaoa.1003;I don't care anymore;;;;;;;;;;;;;x
EVTOPTHaaoa.1003;My precious;;;;;;;;;;;;;x
EVTOPTIaaoa.1003;I feel death approaching;;;;;;;;;;;;;x
EVTTITLEAaaoa.1004;The Cursed Dragon;;;;;;;;;;;;;x
