#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;,,,,,,,,,,
## MODIFIERS - OPINION, CHARACTER, PROVINCE ETC. ##
# OPINION #,,,,,,,,,,
opinion_robmodnorse_oathhonour;Nominated me an Oathsman;Nommé moi un homme assermenté;Nominiert mich ein Eidmann;;Me nominó como juramentador;;;;;;;;;x,,,,,,,,,,
robmodnorse_beyd_owl_desc;[GetTitledFirstName] has an owl watching over [GetHerHim], encouraging wisdom and temperance;[GetTitledFirstName] a un hibou en regardant [GetHerHim], en encourageant la sagesse et la tempérance;[GetTitledFirstName] hat eine Eule, die über [GetHerHim] aufpasst und Weisheit und Mäßigkeit anregt;;[GetTitledFirstName] tiene un búho vigilando [GetHerHim], fomentando la sabiduría y la templanza;;;;;;;;;x,,,,,,,,,,
robmodnorse_beyd_cat;Spirit of the cat;Esprit du chat;Geist der Katze;;Espíritu del gato;;;;;;;;;x,,,,,,,,,,
robmodnorse_beyd_cat_desc;[GetTitledFirstName] has a feline companion watching over [GetHerHim], trying to keep [GetHerHim] out of trouble;[GetTitledFirstName] a un compagnon félin regardant [GetHerHim], en gardant [GetHerHim] hors des ennuis;[GetTitledFirstName] hat einen katzenartigen Begleiter, der über [GetHerHim] aufpasst und [GetHerHim] aus Ärger hält;;[GetTitledFirstName] tiene un compañero felino vigilando [GetHerHim], manteniendo [GetHerHim] fuera de problemas;;;;;;;;;x,,,,,,,,,,
robmodnorse_beyd_raven;Spirit of the raven;Esprit du corbeau;Geist des Raben;;Espíritu del cuervo;;;;;;;;;x,,,,,,,,,,
robmodnorse_beyd_raven_desc;[GetTitledFirstName] has a raven watching over [GetHerHim], a most pious spirit animal;[GetTitledFirstName] a un corbeau regardant [GetHerHim], un animal très pieux;[GetTitledFirstName] hat einen Raben, der über [GetHerHim], ein frommes Tier, aufpasst;;[GetTitledFirstName] tiene un cuervo vigilando [GetHerHim], un animal muy piadoso;;;;;;;;;x,,,,,,,,,,
robmod_norse_refused_beyd;Refused the Bjóða-Guða;Refusé Bjóða-Guða;Abgelehnt Bjóða-Guða;;Se negó Bjóða-Guða;;;;;;;;;x,,,,,,,,,,
robmod_norse_refused_beyd_desc;On [GetHerHis] Bjóða-Guða, [GetTitledFirstName] refused to make an offering of [GetHerHis] pet to the Gods. [GetSheHeCap] was confirmed in absentia, but lives shamed by this blasphemous act.;Sur [GetHerHis] neuvième jour de nom, [GetTitledFirstName] a refusé de faire une offre d'animal [GetHerHis] aux dieux. [GetSheHeCap] a été confirmé par contumace, mais des vies honteuses par cet acte impie.;Auf [GetHerHis] neunter Name Tag, [GetTitledFirstName] weigerte sich, ein Angebot von [GetHerHis] Haustier zu den Göttern zu machen. [GetSheHeCap] wurde in Abwesenheit bestätigt, aber lebt von diesem gottlosen Akt beschämt.;;En [GetHerHis] noveno día de nombre, [GetTitledFirstName] se negó a hacer una ofrenda de [GetHerHis] mascota a los Dioses. [GetSheHeCap] fue confirmado en ausencia, pero vive avergonzado por este acto impío.;;;;;;;;;x,,,,,,,,,,
robmod_norse_tyr_battle;Blessed by Týr;Béni par Týr;Gesegnet von Týr;;Bendecido por Týr;;;;;;;;;x,,,,,,,,,,
robmod_norse_tyr_battle_desc;The God Týr fought alongside [GetTitledFirstName] in battle, and now every faithful Beyðir believes [GetSheHe] is blessed by the God of war and personal combat;Le dieu Týr s'est battu à côté de [GetTitledFirstName] dans la bataille, et maintenant, chaque fidèle Beyðir croit [GetSheHe] est béni par le dieu de la guerre et le combat personnel;Der Gott Týr kämpfte neben [GetTitledFirstName] in der Schlacht, und jetzt jeder treue Beyðir glaubt, dass [GetSheHe] von dem Gott des Krieges und des persönlichen Kampfes gesegnet wird;;El Dios Týr luchó junto a [GetTitledFirstName] en la batalla, y ahora todos los fieles Beyðir cree [GetSheHe] es bendecido por el Dios de la guerra y el combate personal;;;;;;;;;x,,,,,,,,,,
robmod_norse_freyr_blessing;Blessed by Freyr;Béni par Freyr;Gesegnet von Freyr;;Bendecido por Freyr;;;;;;;;;x,,,,,,,,,,
robmod_norse_freyr_blessing_desc;The Goðis have confirmed what [GetTitledFirstName] knew all along: that he is better than other men in the bedroom.;Les Goðis ont confirmé ce que [GetTitledFirstName] savait tout au long: qu'il est meilleur que les autres hommes dans la chambre à coucher.;Die Goðis haben bestätigt, was [GetTitledFirstName] schon immer wusste: dass er besser ist als andere Männer im Schlafzimmer.;;Los Goðis han confirmado lo que [GetTitledFirstName] sabía todo el tiempo: que él es mejor que otros hombres en el dormitorio.;;;;;;;;;x,,,,,,,,,,
robmodnorse_gold_lady_army;Army on the search;Armée à la recherche;Armee auf der Suche;;Ejército en busca;;;;;;;;;x,,,,,,,,,,
robmodnorse_gold_lady_army_desc;[GetTitledFirstName] has diverted men from [GetHerHis] army to search for the source of the Golden-Lady's wealth;[GetTitledFirstName] a envoyé des hommes de l'armée [GetHerHis] pour rechercher la source de la richesse de la Dame d'or;[GetTitledFirstName] hat Männer von [GetHerHis] Armee gesandt, um nach der Quelle des Reichtums der Golden-Lady zu suchen;;[GetTitledFirstName] ha enviado hombres del ejército de [GetHerHis] para buscar la fuente de la riqueza de la Dama de Oro;;;;;;;;;x,,,,,,,,,,
robmodnorse_gold_lady_fleet;Merchant fleet on the search;Flotte marchande à la recherche;Händlerflotte auf der Suche;;Flota mercante en la búsqueda;;;;;;;;;x,,,,,,,,,,
robmodnorse_gold_lady_fleet_desc;[GetTitledFirstName] has diverted ships from [GetHerHis] merchant fleet to search for the source of the Golden-Lady's wealth;[GetTitledFirstName] a détourné des navires de la flotte marchande [GetHerHis] pour rechercher la source de la richesse de la Dame d'or;[GetTitledFirstName] hat Schiffe von [GetHerHis] Handelsflotte umgeleitet, um nach der Quelle des Reichtums der Golden-Lady zu suchen;;[GetTitledFirstName] ha desviado buques de la flota mercantil [GetHerHis] para buscar la fuente de la riqueza de la Dama de Oro;;;;;;;;;x,,,,,,,,,,
robmodnorse_gold_lady_seer;Goðis on the search;Goðis à la recherche;Goðis auf der Suche;;Goðis en busca;;;;;;;;;x,,,,,,,,,,
robmodnorse_gold_lady_seer_desc;[GetTitledFirstName] has tasked the finest religious minds in the realm to search for the source of the Golden-Lady's wealth;[GetTitledFirstName] a chargé les meilleurs esprits religieux dans le domaine de rechercher la source de la richesse de la Dame d'or;[GetTitledFirstName] hat die feinsten religiösen Köpfe im Reich beauftragt, nach der Quelle des Reichtums der Golden-Lady zu suchen;;[GetTitledFirstName] ha encargado a las mejores mentes religiosas del reino para buscar la fuente de la riqueza de la Dama de Oro;;;;;;;;;x,,,,,,,,,,
robmodnorse_odin_livestock;Offering of goats;Offre de chèvres;Angebot von Ziegen;;Ofrenda de cabras;;;;;;;;;x,,,,,,,,,,
robmodnorse_odin_livestock_desc;[GetTitledFirstName] offered a hundred goats to Oðinn - a valuable commodity which leaves [GetHerHis] demesne poorer;[GetTitledFirstName] a offert une centaine de chèvres à Oðinn - une marchandise précieuse qui laisse les domaines [GetHerHis] plus pauvres;[GetTitledFirstName] bot hundert Ziegen nach Oðinn - ein wertvolles Gut, das [GetHerHis] ärgt, ärmer;;[GetTitledFirstName] ofreció un centenar de cabras a Oðinn - una mercancía valiosa que deja las propiedades de [GetHerHis] más pobres;;;;;;;;;x,,,,,,,,,,
robmodnorse_odin_thralls;Thralls sacrificed;Espèces sacrifiées;Throws geopfert;;Sacrificios sacrificados;;;;;;;;;x,,,,,,,,,,
robmodnorse_odin_thralls_desc;The ruler of this province sacrificed some slaves to the Gods, angering the locals;Le souverain de cette province a sacrifié des esclaves aux dieux, en colère contre les habitants;Der Herrscher dieser Provinz opferte den Göttern einige Sklaven und verärgerte die Einheimischen;;El gobernante de esta provincia sacrificó algunos esclavos a los dioses, enojando a los lugareños;;;;;;;;;x,,,,,,,,,,
robmodnorse_odin_blessing;Blessing of Oðinn;Bénédiction d'Oðinn;Segen von Oðinn;;Bendición de Oðinn;;;;;;;;;x,,,,,,,,,,
robmodnorse_odin_blessing_desc;[GetTitledFirstName] has been blessed with wisdom by Odin, but was it truly worth the sacrifice? Perhaps more will be granted by the Allfather in time...;[GetTitledFirstName] a été béni de sagesse par Odin, mais valait-il vraiment le sacrifice? Peut-être plus sera accordé par l'Allfather à temps ...;[GetTitledFirstName] wurde von Odin mit Weisheit gesegnet, aber war es wirklich das Opfer wert? Vielleicht wird noch mehr vom Allfather ...;;[GetTitledFirstName] ha sido bendecido con sabiduría por Odín, pero ¿valió realmente el sacrificio? Tal vez más será concedido por el Allfather en el tiempo ...;;;;;;;;;x,,,,,,,,,,
robmodnorse_odin_curse;Refused Oðinn's challenge;Refusé le défi d'Oðinn;Verweigerte die Herausforderung von Oðinn;;Se negó el desafío de Oðinn;;;;;;;;;x,,,,,,,,,,
robmodnorse_odin_curse_desc;[GetTitledFirstName] declined to give his eye to Odin in exchange for wisdom.;[GetTitledFirstName] a refusé de donner son regard à Odin en échange de la sagesse.;[GetTitledFirstName] weigerte sich, Odin im Austausch gegen Weisheit zu sehen.;;[GetTitledFirstName] se negó a dar su ojo a Odin a cambio de sabiduría.;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_wander;Wandering skáld;Skáld errant;Wandernde skáld;;Skáld errante;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_wander_desc;A famous poet wanders from town to town in this province;Un poète célèbre erre de ville en ville dans cette province;Ein berühmter Dichter wandert von Stadt zu Stadt in dieser Provinz;;Un poeta famoso vagabundea de ciudad en ciudad en esta provincia;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_gen;Glorious poem;Poème glorieuse;Glorreiches Gedicht;;Glorioso poema;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_gen_desc;A poem celebrating [GetFirstName]'s rule is being recited throughout the realm;Un poème célébrant la règle de [GetFirstName] est récité dans tout le domaine;Ein Gedicht, das [GetFirstName] 's Regel feiert, wird im ganzen Reich rezitiert;;Un poema que celebra la regla de [GetFirstName] está siendo recitado en todo el reino;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_diplo;Glorious poem;Poème glorieuse;Glorreiches Gedicht;;Glorioso poema;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_diplo_desc;A poem celebrating [GetFirstName]'s statesmanship is being recited throughout the realm;Un poème célébrant la règle de [GetFirstName] est récité dans tout le domaine;Ein Gedicht, das [GetFirstName] 's Regel feiert, wird im ganzen Reich rezitiert;;Un poema que celebra la regla de [GetFirstName] está siendo recitado en todo el reino;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_martial;Glorious poem;Poème glorieuse;Glorreiches Gedicht;;Glorioso poema;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_martial_desc;A poem celebrating [GetFirstName]'s great victories is being recited throughout the realm;Un poème célébrant la règle de [GetFirstName] est récité dans tout le domaine;Ein Gedicht, das [GetFirstName] 's Regel feiert, wird im ganzen Reich rezitiert;;Un poema que celebra la regla de [GetFirstName] está siendo recitado en todo el reino;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_stew;Glorious poem;Poème glorieuse;Glorreiches Gedicht;;Glorioso poema;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_stew_desc;A poem celebrating [GetFirstName]'s benificent rule is being recited throughout the realm;Un poème célébrant la règle de [GetFirstName] est récité dans tout le domaine;Ein Gedicht, das [GetFirstName] 's Regel feiert, wird im ganzen Reich rezitiert;;Un poema que celebra la regla de [GetFirstName] está siendo recitado en todo el reino;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_int;Glorious poem;Poème glorieuse;Glorreiches Gedicht;;Glorioso poema;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_int_desc;A poem celebrating [GetFirstName]'s mastery of court politics is being recited throughout the realm;Un poème célébrant la règle de [GetFirstName] est récité dans tout le domaine;Ein Gedicht, das [GetFirstName] 's Regel feiert, wird im ganzen Reich rezitiert;;Un poema que celebra la regla de [GetFirstName] está siendo recitado en todo el reino;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_learn;Glorious poem;Poème glorieuse;Glorreiches Gedicht;;Glorioso poema;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_learn_desc;A poem celebrating [GetFirstName]'s wisdom is being recited throughout the realm;Un poème célébrant la règle de [GetFirstName] est récité dans tout le domaine;Ein Gedicht, das [GetFirstName] 's Regel feiert, wird im ganzen Reich rezitiert;;Un poema que celebra la regla de [GetFirstName] está siendo recitado en todo el reino;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_complete;Poetic mead;Hydromel poétique;Poetisches mead;;Aguamiel poético;;;;;;;;;x,,,,,,,,,,
robmodnorse_poet_complete_desc;A single mouthful of this strange brew blesses the drinker with fair speech and a poetic spirit;Une seule bouchée de cette bouffe étrange bénit le buveur avec un discours juste et un esprit poétique;Ein einziger Schluck dieses seltsamen Gebräu segnet den Trinker mit fairer Rede und einem poetischen Geist;;Un solo bocado de esta cerveza extraña bendice al bebedor con un discurso justo y una mente poética;;;;;;;;;x,,,,,,,,,,
robmodnorse_mjo1_des;Desecrated Vígríðr;Vecculté désévalué;Abgetrennt Vígríðr;;Desecrated Vígríðr;;;;;;;;;x,,,,,,,,,,
robmodnorse_mjo1_des_desc;[GetTitledFirstName] ordered the army to strip an ancient battlesite which was rumoured to be Vígríðr, the battle-plane of the Gods;[GetTitledFirstName] a ordonné à l'armée de dépouiller un ancien site de combat qui était censé être Vígríðr, le plan de bataille des dieux;[GetTitledFirstName] befahl der Armee, eine alte Schlachtstätte zu streifen, die gemunkelt wurde, um Vígríðr, die Schlacht-Ebene der Götter zu sein;;[GetTitledFirstName] ordenó al ejército despojar a un antiguo sitio de batalla que se rumoreaba que era Vígríðr, el plano de batalla de los Dioses;;;;;;;;;x,,,,,,,,,,
robmodnorse_champion_inspired_troops;Armies inspired;Armées inspirées;Armeen inspiriert;;Ejércitos inspirados;;;;;;;;;x,,,,,,,,,,
robmodnorse_champion_inspired_troops_desc;A famous Champion of Miðgarðr delivered a speech to [GetTitledFirstName]'s armies;Un célèbre champion de Miðgarðr a prononcé un discours sur les armées de [GetTitledFirstName];Ein berühmter Champion von Miðgarðr hat eine Rede an die Armee von GetTitledFirstName abgegeben;;Un famoso Campeón de Miðgarðr pronunció un discurso ante los ejércitos de [GetTitledFirstName];;;;;;;;;x,,,,,,,,,,
robmodnorse_champion_raised_army;Raised a Champion's Army;Élevé une armée d'un champion;Erhebt eine Champion-Armee;;Criado el ejército de un campeón;;;;;;;;;x,,,,,,,,,,
robmodnorse_champion_raised_army_desc;[GetTitledFirstName] raised an army of loyal followers desperate to win glory at [GetHerHis] side. [GetSheHeCap] will be unable to do so again until this has expired;[GetTitledFirstName] a soulevé une armée de fidèles partisans désespérés pour gagner la gloire au côté de [GetHerHis]. [GetSheHeCap] ne pourra plus le faire jusqu'à ce que cela ait expiré;[GetTitledFirstName] hob eine Armee treuer Anhänger, die verzweifelt war, um Ruhm auf [GetHerHis] Seite zu gewinnen. [GetSheHeCap] wird es nicht mehr tun können, bis das abgelaufen ist;;[GetTitledFirstName] planteó un ejército de seguidores leales desesperados por ganar gloria en el lado de [GetHerHis]. [GetSheHeCap] no podrá volver a hacerlo hasta que haya expirado;;;;;;;;;x,,,,,,,,,,
robmodnorse_champion_tournament;Hosted a Champion's Tournament;A accueilli un tournoi de champion;Hosted ein Champion-Turnier;;Ha organizado un Torneo de Campeones;;;;;;;;;x,,,,,,,,,,
robmodnorse_champion_tournament_desc;As Kappi-Efstr af Miðgarðr, [GetTitledFirstName] held a Champion's Tournament, and everyone had a great time watching the finest warriors in the Norse world do battle;Comme Kappi-Efstr af Miðgarðr, [GetTitledFirstName] a tenu un Tournoi de Champion, et tout le monde a passé un bon moment à regarder les meilleurs guerriers nordiques du monde battre;Als Kappi-Efstr af Miðgarðr, [GetTitledFirstName] hielt ein Champion-Turnier, und jeder hatte eine tolle Zeit, die besten nordischen Krieger in der Welt zu sehen, kämpfen;;Como Kappi-Efstr af Miðgarðr, [GetTitledFirstName] celebró un torneo de campeón, y todo el mundo pasó un buen rato viendo los mejores guerreros nórdicos en el mundo de la batalla;;;;;;;;;x,,,,,,,,,,
robmodnorse_tournament_won;Won a Champion's Tournament;Gagne un tournoi de champions;Gewann ein Champions-Turnier;;Ganó un torneo de Campeones;;;;;;;;;x,,,,,,,,,,
robmodnorse_tournament_won_desc;[GetTitledFirstName] was the victorious Kappi at a Champion's Tournament, and won the right to fight the Kappi-Efstr. Whether or not [GetSheHe] went on to win against the Grand Champion, this feat brings [GetHerHim] great acclaim;[GetTitledFirstName] a été le Kappi victorieux lors d'un Tournoi de Champion et a remporté le droit de combattre le Kappi-Efstr. Que [GetSheHe] ait réussi à gagner contre le Grand Champion, cet exploit apporte [GetHerHim] une grande acclamation;[GetTitledFirstName] war der siegreiche Kappi bei einem Champion-Turnier und gewann das Recht, den Kappi-Efstr zu bekämpfen. Ob oder nicht [GetSheHe] ging gegen den Grand Champion zu gewinnen, diese Leistung bringt [GetHerHim] große Beifall;;[GetTitledFirstName] fue el victorioso Kappi en un Torneo de Campeones, y ganó el derecho a luchar contra el Kappi-Efstr. Ya sea que [GetSheHe] fue a ganar contra el Gran Campeón, esta hazaña trae [GetHerHim] gran aclamación;;;;;;;;;x,,,,,,,,,,
robmodnorse_tournament_participating;Participating in a Champion's Tournament;Participer à un tournoi de champions;Teilnahme an einem Champions-Turnier;;Participar en un Torneo de Campeones;;;;;;;;;x,,,,,,,,,,
robmodnorse_tournament_participating_desc;[GetTitledFirstName] is currently taking part in a Champions Tournament, and all [GetHerHis] efforts are directed towards the games.;[GetTitledFirstName] participe actuellement à un tournoi de champions et tous les efforts de [GetHerHis] sont dirigés vers les jeux.;[GetTitledFirstName] nimmt zurzeit an einem Champions Turnier teil, und alle [GetHerHis] Bemühungen sind auf die Spiele gerichtet.;;[GetTitledFirstName] participa actualmente en un Torneo de Campeones, y todos los esfuerzos de [GetHerHis] están dirigidos hacia los juegos.;;;;;;;;;x,,,,,,,,,,
robmodnorse_preferred_heir;Kauderfingi;Kauderfingi;Kauderfingi;;Kauderfingi;;;;;;;;;x,,,,,,,,,,
robmodnorse_preferred_heir_desc;[GetTitledFirstName] Has been nominated by [GetHerHis] liege as their preferred heir.;[GetTitledFirstName] A été nommé par [GetHerHis] liege comme son héritier privilégié.;[GetTitledFirstName] wurde von [GetHerHis] liege als ihr bevorzugter Erbe nominiert.;;[GetTitledFirstName] Ha sido nominado por [GetHerHis] liege como su heredero preferido.;;;;;;;;;x,,,,,,,,,,
# RELIGION #,,,,,,,,,,
robmod_norse_monks_activated;Established the Beyð monasteries;Créé les monastères de Beyð;Gegründet die Beyð Klöster;;Establecimiento de los monasterios de Beyð;;;;;;;;;x,,,,,,,,,,
robmodnorse_godslaws;Guðalog (Godslaws) decreed;Guðalog (loi des dieux) a décrété;Guðalog (Göttergesetze) verordnet;;Guðalog (las leyes de Dios) decretó;;;;;;;;;x,,,,,,,,,,
;;;;;;;;;;;;;;x,,,,,,,,,,
;;;;;;;;;;;;;;x,,,,,,,,,,
;;;;;;;;;;;;;;x,,,,,,,,,,
;;;;;;;;;;;;;;x,,,,,,,,,,
;;;;;;;;;;;;;;x,,,,,,,,,,
