#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#;;;;;;;;;;;;;;;
#family heirlooms





### Sword ###
EVTDESC_familyheirlooms.32;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite bracelets. Once a constant presence on [FromFrom.GetHersHis] arms it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.33;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite dagger. Once a constant presence on [FromFrom.GetHerHim] it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.34;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite bracelets. Once a constant presence on [FromFrom.GetHersHis] arms it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.35;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite dagger. Once a constant presence on [FromFrom.GetHerHim] it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.36;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite bracelets. Once a constant presence on [FromFrom.GetHersHis] arms it now serves as a constant reminder of him ;;;;;;;;;;;;;x
dynamic_dagger_of_glory;Dagger of Glory;Dague de gloire;Dolch des Ruhmes;;Daga de la gloria;;;;;;;;;x
dynamic_dagger_of_glory_desc;This dagger, with its gilded blade and heavily adorned hilt, radiates power. Gleaming rubies, garnets and diamonds are placed in the pattern of the [Root.GetOnlyDynastyName] family crest along the hilt.;Cette dague, avec sa lame dorée et sa poignée lourdement ornée, rayonne de puissance. Des rubis brillants, des grenats et des diamants sont placés dans des motifs tourbillonnants le long de la poignée.;Dieser Dolch mit vergoldeter Klinge und prunkvoll geschmücktem Knauf strahlt Macht aus. Entlang des Hefts sind in Wirbelmustern gleißende Rubine, Granate und Diamanten angebracht.;;Esta daga, con su cuchilla dorada y una empuñadura ricamente adornada, irradia poder. Rubíes brillantes, granates y diamantes están dispuestos en remolinos a lo largo de la empuñadura.;;;;;;;;;x
dynamic_ruby_bracelets;Ruby Bracelets;Bracelets de rubis;Rubinarmreife;;Brazaletes de rubí;;;;;;;;;x
dynamic_ruby_bracelets_desc;These golden bracelets are decorated with rubies and engraved pieces of ivory as well as the [Root.GetOnlyDynastyName] family crest.;Ces bracelets en or sont ornés de rubis et de morceaux d'ivoire.;Diese goldenen Armreife sind mit Rubinen und graviertem Elfenbein verziert.;;Estos brazaletes dorados están decorados con rubíes y piezas de marfil tallado.;;;;;;;;;x
dynamic_bejeweled_dagger;Bejeweled Dagger;Dague incrustée de joyaux;Juwelenbesetzter Dolch;;Daga enjoyada;;;;;;;;;x
dynamic_bejeweled_dagger_desc;The finely crafted dagger engraved with the [Root.GetOnlyDynastyName] family crest has a pommel set with sapphires and amethysts. The hilt is decorated with elaborately embroidered patterns in gold and silver threads.;La dague finement travaillée a un pommeau serti de saphirs et d'améthystes. La poignée est décorée de motifs élaborés brodés en fils d'or et d'argent.;Der meisterhaft angefertigte Dolch hat einen mit Saphiren und Amethysten besetzten Knauf. Das Heft ist mit kunstfertig eingelegten Mustern von Fäden aus Gold und Silber verziert.;;La daga, finamente elaborada, tiene un pomo con zafiros y amatistas engarzados. La empuñadura está decorada con elaborados patrones bordados con hilos de oro y plata.;;;;;;;;;x
dynamic_golden_bracelets;Golden Bracelets;Bracelets en or;Goldene Armreife;;Brazaletes dorados;;;;;;;;;x
dynamic_golden_bracelets_desc;A set of heavy gold bracelets with intricate engravings and filigree including the [Root.GetOnlyDynastyName] family crest.;Un ensemble de lourds bracelets d'or avec des gravures complexes et filigranes.;Ein Satz schwerer Armreife aus Gold mit kunstvollen Gravuren und feiner Filigranarbeit.;;Un conjunto de pesadas pulseras de oro macizo con complejos grabados y filigranas.;;;;;;;;;x
dynamic_engraved_dagger;Engraved Dagger;Dague gravée;Gravierter Dolch;;Daga grabada;;;;;;;;;x
dynamic_engraved_dagger_desc;Intricate patterns including the [Root.GetOnlyDynastyName] family crest and famous poems are engraved into the blade of this dagger. Its hilt is embroidered with silver thread and adorned with opals and pearls.;Des motifs complexes et des poèmes célèbres sont gravés dans la lame de ce poignard. Sa poignée est brodée de fil d'argent et ornée d'opales et de perles.;In die Klinge dieses Dolchs sind kunstvolle Muster und berühmte Gedichte eingraviert. Sein Heft ist mit Silberfäden verziert und mit Opalen und Perlen geschmückt.;;La hoja de esta daga está grabada con elaborados patrones y poemas famosos. Su empuñadura está bordada con hilo plateado y adornada con ópalos y perlas.;;;;;;;;;x
dynamic_silver_bracelets;Silver Bracelets;Bracelets en argent;Silberne Armreife;;Brazaletes de plata;;;;;;;;;x
dynamic_silver_bracelets_desc;These heavy silver bracelets are beautifully engraved with the [Root.GetOnlyDynastyName] family crest and adorned with ivory and glimmering crystals.;Ces lourds bracelets en argent sont magnifiquement gravés et ornés d'ivoire et de cristaux scintillants.;Diese schweren Armreife aus Silber sind mit herrlichen Gravuren, Elfenbein und schimmernden Kristallen geschmückt.;;Estos brazaletes de plata maciza están bellamente grabados y adornados con marfil y cristales relucientes.;;;;;;;;;x

### Indian sets ###
EVTDESC_familyheirlooms.37;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you his favorite necklace. Once a constant presence on [FromFrom.GetHersHis] neck it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.38;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you his favorite necklace. Once a constant presence on [FromFrom.GetHersHis] neck it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.39;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you his favorite necklace. Once a constant presence on [FromFrom.GetHersHis] neck it now serves as a constant reminder of him ;;;;;;;;;;;;;x
dynamic_celestial_necklace;Celestial Necklace;Collier céleste;Himmlische Halskette;;Collar celestial;;;;;;;;;x
dynamic_celestial_necklace_desc;With its dozens upon dozens of diamonds and sapphires, this necklace is as beautiful as the night sky itself. Its centerpiece is a marvelous, walnut-sized blue diamond engraved with the [Root.GetOnlyDynastyName] family crest.;Avec ses dizaines de diamants et de saphirs, ce collier est aussi beau que le ciel nocturne lui-même. Sa pièce maîtresse est un merveilleux diamant bleu de la taille d'une noix.;Diese Halskette mit Dutzenden und Aberdutzenden von Diamanten und Saphiren ist so schön wie der Nachthimmel selbst. Das Kernstück bildet ein prächtiger blauer Diamant, der so groß wie eine Walnuss ist.;;Con sus cientos de diamantes y zafiros, este collar es más hermoso que el cielo nocturno. Su pieza central es un maravilloso diamante azul del tamaño de una nuez.;;;;;;;;;x
dynamic_necklace_of_radiance;Necklace of Radiance;Collier de rayonnement;Halskette des Glanzes;;Collar resplandeciente;;;;;;;;;x
dynamic_necklace_of_radiance_desc;Engraved with the [Root.GetOnlyDynastyName] family crest when the light hits it, the gold and rubies of this necklace sparkle as if on fire.;Lorsque la lumière le frappe, l'or et les rubis de ce collier scintillent comme si c'était en feu.;Wenn das Licht auf diese Halskette fällt, funkeln ihr Gold und ihre Rubine, als würden sie brennen.;;Cuando le da la luz, el oro y los rubíes de este collar resplandecen como si estuvieran ardiendo.;;;;;;;;;x
dynamic_collar_of_pearls;Collar of Pearls;Collier de perles;Perlenhalsband;;Collar de perlas;;;;;;;;;x
dynamic_collar_of_pearls_desc;Hoops upon hoops of pearls engraved with the [Root.GetOnlyDynastyName] family crest create the base for this necklace. An extra dimension is added to the piece by a dozen pea-sized amethysts.;Des cercles de perles créent la base pour ce collier. Une dimension supplémentaire est ajoutée à la pièce par une douzaine d'améthystes de la taille de pois.;Mehrere Reifen von Perlen bilden die Basis dieser Halskette, und ein Dutzend Amethyste in Erbsengröße verleihen dem Werk eine zusätzliche Dimension.;;Aros y aros de perlas forman la base de este collar. Una docena de amatistas de pequeño tamaño le añaden volumen.;;;;;;;;;x

###Zoroastrian & zun sets ###
EVTDESC_familyheirlooms.40;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you his favorite circlet. Once a constant presence on [FromFrom.GetHersHis] head it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.41;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you his favorite staff. Once a constant presence in [FromFrom.GetHersHis] hand it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.42;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you his favorite circlet. Once a constant presence on [FromFrom.GetHersHis] head it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.43;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you his favorite staff. Once a constant presence in [FromFrom.GetHersHis] hand it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.44;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you his favorite circlet. Once a constant presence on [FromFrom.GetHersHis] head it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.45;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you his favorite staff. Once a constant presence in [FromFrom.GetHersHis] hand it now serves as a constant reminder of him ;;;;;;;;;;;;;x
dynamic_circlet_of_the_heavens;Heavenly Circlet;Anneau céleste;Himmlischer Reif;;Diadema divina;;;;;;;;;x
dynamic_circlet_of_the_heavens_desc;This majestic circlet is adorned with golden wings and uncommonly big and lustrous sapphires engraved with the [Root.GetOnlyDynastyName] family crest.;Ce majestueux anneau est orné d'ailes d'or et de saphirs exceptionnellement grands et chatoyants.;Dieser majestätische Reif ist mit goldenen Flügeln und außergewöhnlich großen, schimmernden Saphiren geschmückt.;;Esta majestuosa diadema está adornada con alas doradas y zafiros extraordinariamente grandes y lustrosos.;;;;;;;;;x
dynamic_staff_of_majesty;Staff of Majesty;Bâton de majesté;Majestätsstab;;Bastón de majestad;;;;;;;;;x
dynamic_staff_of_majesty_desc;This heavy gilded staff is engraved with scenes from ancient tales as well as the [Root.GetOnlyDynastyName] family crest and adorned with both emeralds and ivory.;Ce lourd bâton doré est gravé de scènes de contes anciens et orné d'émeraudes et d'ivoire.;Dieser schwere vergoldete Stab ist mit eingravierten Szenen aus alten Sagen verziert und mit Smaragden und Elfenbein geschmückt.;;Este bastón de oro macizo está grabado con escenas de cuentos antiguos y adornado con esmeraldas y marfil.;;;;;;;;;x
dynamic_circlet_of_the_sun;Circlet of the Sun;Anneau du Soleil;Reif der Sonne;;Diadema del sol;;;;;;;;;x
dynamic_circlet_of_the_sun_desc;When light falls upon the wearer of this circlet inlaid with the [Root.GetOnlyDynastyName] family crest, the gold and rubies glow like the sun itself.;Quand la lumière s'abat sur le porteur de cet anneau, l'or et les rubis brillent comme le soleil lui-même.;Wenn Licht auf den Träger dieses Reifes fällt, leuchten das Gold und die Rubine wie die Sonne selbst.;;Cuando la luz ilumina al portador de esta diadema, el oro y los rubíes brillan como el mismísimo sol.;;;;;;;;;x
dynamic_golden_staff;Golden Staff;Bâton en or;Goldener Stab;;Bastón dorado;;;;;;;;;x
dynamic_golden_staff_desc;This gilded staff is covered in the most intricate engravings including the [Root.GetOnlyDynastyName] family crest.;Ce bâton doré est recouvert des gravures les plus complexes.;Dieser vergoldete Stab ist mit unglaublich kunstvollen Gravuren bedeckt.;;Este bastón dorado está cubierto de elaboradísimos grabados.;;;;;;;;;x
dynamic_circlet_of_twilight;Circlet of Twilight;Anneau du crépuscule;Reif des Zwielichts;;Diadema del crepúsculo;;;;;;;;;x
dynamic_circlet_of_twilight_desc;The circlet engraved with the [Root.GetOnlyDynastyName] family crest is a beautiful silver hoop adorned with pyropes and pearls.;L'anneau est un beau cercle d'argent orné de pyropes et de perles.;Dieser wunderschöne Reif ist aus Silber angefertigt und mit Pyropen und Perlen geschmückt.;;Esta diadema es un precioso aro plateado adornado con piropos y perlas.;;;;;;;;;x
dynamic_silver_staff;Silver Staff;Bâton en argent;Silberstab;;Bastón de plata;;;;;;;;;x
dynamic_silver_staff_desc;This silver staff is covered in the most intricate engravings including the [Root.GetOnlyDynastyName] family crest.;Ce bâton en argent est recouvert de gravures très complexes.;Dieser silberne Stab ist mit unglaublich kunstvollen Gravuren bedeckt.;;Este bastón plateado está cubierto de elaboradísimos grabados.;;;;;;;;;x

### Norse sets ###
EVTDESC_familyheirlooms.46;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite crown. Once a constant presence on [FromFrom.GetHersHis] head it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.47;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite crown. Once a constant presence on [FromFrom.GetHersHis] head it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.48;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite crown. Once a constant presence on [FromFrom.GetHersHis] head it now serves as a constant reminder of him ;;;;;;;;;;;;;x
dynamic_crown_of_crows;Crown of Crows;Couronnes des couronnes;Krähenkrone;;Corona de cuervos;;;;;;;;;x
dynamic_crown_of_crows_desc;This golden masterpiece is decorated with filigree leaves and vines engraved with the [Root.GetOnlyDynastyName] family crest. A dozen gleaming crows with amber eyes are perched along the top, their wings spread out as if they are about to take flight.;Ce chef-d'œuvre d'or est décoré de feuilles et de vignes en filigrane. Une douzaine de corbeaux étincelants aux yeux d'ambre sont perchés le long de la partie haute, leurs ailes écartées comme si elles étaient sur le point de s'envoler.;Dieses goldene Meisterwerk ist mit filigranen Blättern und Reben verziert. Entlang des oberen Kronenrandes sitzen ein Dutzend schimmernde Krähen mit Bernsteinaugen und ausgebreiteten Flügeln, als stünden sie kurz davor, sich in die Lüfte zu schwingen.;;Esta obra maestra está decorada con filigranas de hojas y vides. Una docena de cuervos relucientes con ojos de ámbar están posados a lo largo de la parte superior y con las alas extendidas, como si estuvieran a punto de alzar el vuelo.;;;;;;;;;x
dynamic_crown_of_the_sea;Crown of the Sea;Couronne des mers;Krone des Meeres;;Corona del mar;;;;;;;;;x
dynamic_crown_of_the_sea_desc;The peaks of the silver crown are shaped and engraved to look like the crest of waves engraved with the [Root.GetOnlyDynastyName] family crest. A dozen pearls are spaced out evenly along the band.;Les sommets de la couronne d'argent sont façonnés et gravés pour ressembler à la crête des vagues. Une douzaine de perles sont espacées uniformément le long de la bande.;Die Zacken dieser silbernen Krone sind so geformt und graviert, dass sie wie Wellenkämme aussehen. Entlang des Bandes sind in gleichmäßigen Abständen ein Dutzend Perlen angebracht.;;Las puntas de esta corona de plata están talladas para asemejarse a las cresta de las olas. A lo largo de la banda hay colocada una docena de perlas, espaciadas entre ellas.;;;;;;;;;x
dynamic_iron_crown;Iron Crown;Couronne en fer;Eiserne Krone;;Corona de hierro;;;;;;;;;x
dynamic_iron_crown_desc;While this crown is not fashioned out of the noblest of materials, the craftsmanship is excellent. It is decorated with filigree in geometrical patterns, including the [Root.GetOnlyDynastyName] family crest and enhanced with pieces of silver.;Bien que cette couronne ne soit pas façonnée à partir des matériaux les plus nobles, l'artisanat est excellent. Il est décoré de motifs géométriques en filigrane, agrémentés de morceaux d'argent.;Diese Krone ist zwar nicht gerade aus den edelsten Materialien angefertigt, zeugt aber von einem hervorragenden handwerklichen Können. Sie ist mit Filigranarbeit in geometrischen Mustern verziert, die durch Stücke aus Silber veredelt wird.;;Aunque no está fabricada con los materiales más nobles, es una pieza de artesanía excelente. Está decorada con filigranas y patrones geométricos, realzados con piezas de plata.;;;;;;;;;x

###Slavic/baltic/finnish/tengri sets ###
EVTDESC_familyheirlooms.49;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite crown. Once a constant presence on [FromFrom.GetHersHis] head it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.50;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite axe. Once a constant presence on [FromFrom.GetHersHis] hip it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.51;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite crown. Once a constant presence on [FromFrom.GetHersHis] head it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.52;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite axe. Once a constant presence on [FromFrom.GetHersHis] hip it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.53;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite crown. Once a constant presence on [FromFrom.GetHersHis] head it now serves as a constant reminder of him ;;;;;;;;;;;;;x
EVTDESC_familyheirlooms.54;On [FromFrom.GetHersHis] deathbed your [GetFromFromRelation] hands you [FromFrom.GetHersHis] favorite axe. Once a constant presence on [FromFrom.GetHersHis] hip it now serves as a constant reminder of him ;;;;;;;;;;;;;x
heros_crown;Hero's Crown;Couronne des héros;Heldenkrone;;Corona del héroe;;;;;;;;;x
heros_crown_desc;The base of the crown is a heavy golden band, and each peak is shaped and engraved in the likeness of legendary warriors as well as the [Root.GetOnlyDynastyName] family crest. The centerpiece is a single, gleaming ruby.;La base de la couronne est une lourde bande d'or, et chaque sommet est façonné et gravé à l'image des guerriers légendaires. La pièce maîtresse est un rubis unique, brillant.;Die Basis dieser Krone bildet ein schweres Band aus Gold, und alle Zacken sind so geformt und graviert, dass sie wie legendäre Krieger aussehen. Das Kernstück ist ein einzelner gleißender Rubin.;;La base cuenta con una pesada tira de oro, y cada punta está formada y tallada para evocar a legendarios guerreros. En el centro hay un único rubí reluciente.;;;;;;;;;x
axe_of_the_ancestors;Axe of the Ancestors;Hache des Ancêtres;Axt der Ahnen;;Hacha de los ancestros;;;;;;;;;x
axe_of_the_ancestors_desc;This gilded axe is engraved with pictures from the ancestral legends. Ambers are set in the handle.;Cette hache dorée est gravée de scènes de légendes ancestrales. Les angles sont placés dans la poignée.;In diese vergoldete Axt sind Bilder aus Legenden der Ahnen eingraviert, und ihr Griff ist mit Bernsteinbrocken besetzt.;;Esta hacha dorada tiene talladas imágenes de leyendas ancestrales. En la empuñadura luce varias piedras de ámbar.;;;;;;;;;x
amber_crown;Amber Crown;Couronne d'ambre;Bernsteinkrone;;Corona de ámbar;;;;;;;;;x
amber_crown_desc;This silver crown is decorated with engravings depicting the gods as well as the [Root.GetOnlyDynastyName] family crest and decorated with fine pieces of amber.;Cette couronne d'argent est décorée de gravures représentant les dieux, et décorée de beaux morceaux d'ambre.;Diese silberne Krone ist mit Gravuren der Götter und kostbaren Bernsteinbrocken verziert.;;Esta corona plateada está decorada con grabados que representan a los dioses y exquisitas piedras de ámbar.;;;;;;;;;x
obsidian_axe;Obsidian Axe;Hache d'obsidienne;Obsidianaxt;;Hacha de obsidiana;;;;;;;;;x
obsidian_axe_desc;The shape of this axe is simple because the material is impressive enough on its own. The head is made from the blackest and glossiest of obsidian egraved with the [Root.GetOnlyDynastyName] family crest.;La forme de cette hache est simple parce que le matériau est assez impressionnant en lui-même. Le haut est fait de l'obsidienne la plus noire et la plus brillante.;Die Form dieser Axt ist sehr schlicht, weil das Material allein schon eindrucksvoll genug ist. Der Kopf besteht aus tiefschwarzem, stark glänzendem Obsidian.;;La forma de esta hacha es sencilla porque el material es bastante impresionante de por sí. La cabeza está hecha de la obsidiana más negra y lustrosa.;;;;;;;;;x
engraved_crown;Engraved crown;Couronne gravée;Gravierte Krone;;Corona grabada;;;;;;;;;x
engraved_crown_desc;This iron crown, while of a common material, is truly an impressive piece of craftsmanship with its detailed engravings of the [Root.GetOnlyDynastyName] family crest.;Cette couronne, bien que créée avec des matériaux ordinaires, est vraiment une pièce d'artisanat impressionnante avec ses gravures détaillées.;Diese eiserne Krone besteht zwar aus einem sehr gewöhnlichen Material, beeindruckt aber mit ihren detaillierten Gravuren durch das handwerkliche Können, mit dem sie angefertigt wurde.;;A pesar de estar hecha de un material común como el hierro, esta corona es una obra de artesanía impresionante por sus detallados grabados.;;;;;;;;;x
ceremonial_axe;Ceremonial Axe;Hache cérémonielle;Zeremonienaxt;;Hacha ceremonial;;;;;;;;;x
ceremonial_axe_desc;A beautiful ceremonial axe set with polished colored stones depicting the [Root.GetOnlyDynastyName] family crest.;Une belle hache de cérémonie avec des pierres colorées et polies.;Eine schöne Zeremonienaxt, die mit polierten bunten Steinen besetzt ist.;;Una preciosa hacha ceremonial con piedras pulidas de distintos colores.;;;;;;;;;x


